0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0024847,-0.029335,0.052586,0.041501,0.06651,0.15222,0.048531,0.074215,0.0036499,0.2025,0.13113,0.24225,-0.25401,-0.088004,-0.035959,-0.20548,-0.10585,-0.27713,0.042177,0.019737,-0.018385,0.41042,-0.071917,-0.050829,0.26889,0.23143
-0.0037781,-0.23116,0.16357,0.21805,0.027172,0.20223,-0.05556,-0.18953,0.0035148,0.13153,0.35553,0.08476,-0.21791,-0.39446,-0.32822,-0.1241,-0.17033,-0.034066,0.0037851,-0.037851,0.16087,0.65442,0.0077054,0.037175,4.6801,0.59413
-0.015572,-0.27604,0.18939,0.2924,0.34593,0.087734,-0.1587,-0.21332,0.0035148,0.38,0.30362,-0.060832,-0.38135,-0.2732,-0.2774,0.031768,-0.18939,-0.26401,-0.13545,0.021224,0.16871,0.42164,0.065699,0.010409,1.7393,0.31836
-0.030429,-0.29592,0.10801,0.3116,0.39473,0.51626,-0.00027037,-0.072999,0.0035148,0.29497,-0.32566,-0.065564,-0.32079,-0.59332,0.24833,0.089491,-0.40812,-0.12058,0.048666,0.0047314,0.18993,0.26807,0.056101,-0.024468,2.8489,0.47152
-0.023043,-0.46868,0.061508,0.090708,0.47395,0.5675,0.030146,-0.2409,0.0035148,0.40393,-0.2071,-0.065429,-0.075162,-0.50072,0.13086,0.18939,-0.2778,-0.089491,-0.14897,-0.13099,0.19223,0.33174,0.048801,0.14059,2.5868,0.23711
-0.026634,-0.42096,0.28132,0.23306,0.3093,0.28537,-0.3462,-0.19615,0.0033796,0.4169,-0.001487,-0.049071,-0.35702,-0.28672,-0.0068943,0.01095,-0.17357,-0.34323,-0.42637,-0.29997,0.072864,-0.0075702,0.36702,0.23792,-8.5739,0.28943
-0.01433,-0.26158,0.26469,0.70917,0.084084,0.15803,-0.12423,-0.33066,0.0035148,0.25806,0.16168,-0.16127,-0.458,-0.52843,-0.21102,0.17236,-0.48936,0.11004,-0.16722,-0.38527,0.20413,-0.16046,0.16033,0.34553,-6.7121,0.85382
-0.012934,-0.25631,0.33552,0.52586,0.21332,0.23292,-0.31254,-0.23765,0.0033796,0.39095,0.017439,0.033931,-0.10206,-0.28334,-0.023792,0.078812,-0.019061,-0.16249,-0.4845,-0.53979,0.10274,-0.13194,0.37716,0.45273,-3.4718,0.24495
-0.015963,-0.19723,0.21102,0.32309,0.19088,0.35702,-0.39298,-0.29686,0.0035148,0.10031,-0.29267,-0.17101,0.0075702,-0.10463,0.22657,0.10314,-0.066916,0.018655,-0.55101,-0.57791,-0.042312,-0.58142,0.4142,0.41961,4.8128,-0.026631
-0.0067734,-0.15708,0.16938,0.11126,0.059886,0.15749,-0.044881,-0.32809,0.0033796,-0.10166,-0.34269,0.0022981,0.091924,-0.043664,0.28388,0.22778,-0.11301,0.32011,-0.43583,-0.47706,0.12815,-0.54614,0.44881,0.57453,-5.2009,0.076784
-0.0038972,0.023251,0.18534,0.51329,0.05191,-0.026496,-0.234,-0.10341,0.0033796,0.082326,0.17479,-0.11734,0.11693,0.018385,-0.13153,0.10882,0.0072999,0.13775,-0.55411,-0.51437,0.012166,-0.62617,0.37946,0.47868,1.2389,-0.14992
0.009207,-0.0041907,0.34647,0.45029,-0.22792,0.059616,-0.48544,-0.16817,0.0035148,0.078136,0.005948,-0.029875,-0.063266,0.025414,0.097197,-0.11639,0.034877,-0.16195,-0.38162,-0.68889,0.016087,-0.4334,0.34647,0.49342,-2.934,0.18398
0.011096,0.0045962,0.22738,0.24725,-0.17763,-0.20372,-0.063536,-0.35715,0.0035148,-0.072458,-0.047314,-0.075838,0.098548,0.039068,0.17398,0.18966,-0.16749,0.1191,-0.41636,-0.45705,-0.076919,-0.0999,0.27361,0.37648,-1.0075,0.20697
0.0019061,0.18858,0.089491,0.26415,-0.048666,-0.090573,-0.27915,0.020277,0.0035148,-0.069214,-0.15113,-0.25766,0.15573,0.11328,0.22711,0.21481,-0.057993,-0.010544,-0.22846,-0.15357,0.23765,-0.52775,0.22778,0.12721,-5.6195,-0.20818
0.0099899,0.12896,0.2025,0.020953,-0.14775,0.052045,-0.20264,-0.17425,0.0035148,-0.10544,-0.62292,-0.11342,0.22859,0.21251,0.61819,0.25158,-0.26158,-0.22102,-0.066645,-0.010139,-0.028118,0.043664,0.0077054,0.062319,-4.435,-0.33377
0.03385,0.13356,0.19588,0.25333,-0.31227,-0.22197,-0.1514,-0.36608,0.0033796,-0.091519,-0.33498,-0.34701,0.27807,-0.066916,0.30254,0.35026,-0.18466,-0.024333,0.22454,0.042042,0.18588,0.34485,-0.090302,-0.057453,-5.4663,-0.080163
0.022754,0.52938,0.36094,0.531,-0.3316,-0.47219,-0.4822,-0.0054073,0.0035148,0.031227,-0.23251,-0.33404,-0.096926,0.16452,0.19426,0.093411,-0.23184,-0.4876,-0.094763,0.14951,0.16452,0.18317,-0.023927,-0.19791,-4.1729,-0.15222
0.039126,0.42867,0.23819,0.36243,-0.46895,-0.33377,-0.017033,-0.1706,0.0036499,-0.18736,-0.21859,-0.26631,0.029875,0.16803,0.17222,0.40528,-0.45786,-0.23184,0.2951,0.27118,0.27185,0.46368,-0.16952,-0.18669,7.9102,0.023387
0.042614,0.2555,0.095304,-0.23846,-0.44313,-0.40541,-0.17209,0.058129,0.0035148,-0.23495,-0.44326,-0.049071,0.30592,0.2555,0.30849,0.11396,-0.12194,-0.17412,0.14992,0.23995,-0.010139,0.75324,-0.15654,-0.20332,0.74882,-0.32944
0.027059,0.61495,-0.14221,-0.33809,-0.23508,-0.4142,0.011896,0.16208,0.0035148,-0.14343,-0.52113,-0.21548,0.26036,0.38297,0.36067,0.13059,-0.17087,-0.45273,0.30524,0.41501,0.10139,0.2586,-0.24008,-0.38311,-3.1927,-0.77514
0.045967,0.66848,-0.05137,-0.23671,-0.55452,-0.39284,0.25766,0.18412,0.0035148,-0.39311,-0.33282,0.037581,0.23373,0.34783,0.19683,0.20183,-0.27293,0.20683,0.33566,0.35486,0.16682,0.47125,-0.2947,-0.22941,-3.6352,-0.4265
0.051498,0.58156,0.052316,-0.022305,-0.55736,-0.76351,-0.11545,0.17087,0.0035148,-0.41366,-0.076108,-0.061779,0.35796,0.7093,0.00054073,0.0087869,0.022711,-0.16736,0.04096,0.11261,-0.14221,0.53519,0.0033796,-0.15614,-3.8156,-0.70822
0.059786,0.697,0.10152,-0.18709,-0.72309,-0.66429,-0.10355,0.10517,0.0035148,-0.33985,0.024874,0.043529,0.20953,0.61468,-0.082597,-0.07043,0.15411,-0.12978,0.14627,0.20156,0.12883,0.1537,-0.18128,-0.088815,-2.0592,-0.64185
0.061624,0.84935,-0.067591,-0.20697,-0.70444,-0.71295,0.18466,0.21089,0.0035148,-0.55466,-0.14775,0.074891,0.38257,0.57304,0.048936,-0.042447,0.073269,0.19696,0.14194,0.11369,-0.17939,0.42123,-0.10085,-0.069754,0.86794,-0.53695
0.046563,0.78109,-0.22319,-0.41555,-0.42393,-0.63482,0.17182,0.41717,0.0035148,-0.49463,-0.10206,-0.032849,0.44164,0.67226,0.14884,-0.012572,0.24725,0.13113,0.061643,0.17587,-0.022305,-0.11531,-0.06313,-0.11247,-5.1498,-0.75729
0.035875,0.50045,-0.13261,-0.64185,-0.47409,-0.30876,0.080163,0.30281,0.0035148,-0.44962,-0.2117,0.26077,0.47747,0.58629,0.19493,-0.11815,0.012978,0.035148,0.12518,0.10409,-0.020142,0.037851,-0.10869,-0.052992,0.0068074,-0.90992
0.041083,0.40501,-0.20507,-0.10031,-0.43542,-0.54141,0.23562,0.006624,0.0033796,-0.37148,-0.0055425,-0.11626,0.34512,0.35607,0.046503,0.1022,0.22954,0.23508,0.027577,-0.012707,-0.10247,0.14208,-0.024333,-0.002974,-3.8938,-0.26888
0.023349,0.47206,0.15735,-0.14721,-0.40744,-0.48017,-0.25009,0.26618,0.0035148,-0.0087869,0.13978,0.077325,-0.049342,0.31944,0.034877,0.019061,0.10869,-0.10274,0.041096,0.071647,-0.14289,-0.22819,0.0082462,-0.10044,-1.7801,-0.023116
0.014925,0.2098,-0.032714,0.15573,-0.21589,-0.21156,-0.015952,-0.0070295,0.0032444,-0.044475,-0.18953,-0.32079,0.1537,0.015276,0.25441,0.18601,-0.10517,-0.24522,0.27037,0.087734,0.25766,-0.053127,-0.23346,-0.083273,0.35058,-0.056236
0.017308,-0.058805,0.050964,-0.012302,-0.18196,0.072188,-0.031227,-0.13843,0.0033796,-0.020142,-0.39906,-0.17682,0.15614,-0.19466,0.37581,0.20561,-0.11477,0.15249,-0.033661,0.18817,-0.068808,0.015681,0.031498,-0.11869,8.3527,0.052857
-0.014296,0.22224,0.036094,0.021629,0.11761,-0.043934,-0.1414,-0.023116,0.0033796,0.22549,-0.37027,-0.40041,-0.074891,-0.10504,0.43637,0.36729,-0.11193,-0.37,0.019737,0.15113,0.15019,-0.43745,-0.034877,-0.11558,1.1368,-0.023116
-0.011964,-0.11626,0.11166,0.22846,0.041907,0.17222,-0.054479,-0.027577,0.0033796,0.3216,-0.17993,-0.2701,-0.25468,-0.54425,0.22643,0.24428,-0.24671,0.13897,0.18074,-0.021764,0.19453,-0.079893,-0.10801,-0.11856,-5.3983,0.57182
-0.0063309,-0.45841,0.11842,0.28307,0.042718,0.22711,-0.19953,-0.33471,0.0032444,0.47219,-0.082191,-0.11301,-0.25171,-0.52789,0.074215,0.28659,-0.10842,-0.36297,-0.027848,0.013113,0.0012166,-0.057453,-0.02974,0.04069,0.66713,0.59508
-0.027706,-0.20967,0.028794,0.16087,0.33742,0.13437,-0.15168,-0.026496,0.0032444,0.52938,-0.084625,-0.28429,-0.463,-0.44421,-0.00013518,0.18939,-0.2336,-0.24955,-0.17709,-0.14951,0.17966,-0.33782,0.14465,0.10882,-7.318,0.47355
-0.030582,-0.20859,-0.10977,-0.19034,0.27199,0.44705,0.13032,0.15546,0.0032444,0.32958,-0.24441,0.02244,-0.21643,-0.63428,0.16479,0.14654,-0.30335,0.22143,-0.18899,-0.065564,0.090708,-0.1756,0.13748,0.14411,-4.9422,0.63144
-0.025681,-0.46016,-0.12599,0.082597,0.47287,0.35499,0.2847,-0.11017,0.0035148,0.50247,-0.011355,-0.13681,-0.31727,-0.44678,-0.014465,0.16073,0.14005,-0.012302,-0.20683,-0.34201,-0.021089,-0.27983,0.23008,0.23941,-4.5542,0.38378
-0.01821,-0.43772,0.047044,-0.10463,0.24157,0.34877,-0.22521,0.085436,0.0033796,0.43475,0.27726,0.25671,-0.28253,-0.52451,-0.28659,-0.27618,-0.093952,0.075162,-0.39811,-0.39365,-0.044881,-0.10139,0.21089,0.40704,-4.2989,0.33836
-0.022958,-0.021764,-0.1775,-0.010274,0.38933,0.14343,0.45219,-0.035418,0.0033796,0.20183,0.49071,0.067727,-0.39906,-0.47747,-0.47936,-0.010815,0.1022,0.33431,-0.28618,-0.51207,0.11653,0.060697,0.34931,0.42569,6.6304,0.75135
-0.010807,-0.13491,-0.075162,-0.26307,0.15154,0.29064,0.11558,0.34728,0.0033796,0.45962,0.53735,0.44867,-0.46395,-0.35012,-0.45016,-0.33512,0.058534,0.086787,-0.70484,-0.51018,-0.071241,-0.13491,0.52127,0.50261,0.67393,0.4991
-0.017138,-0.38838,-0.34877,-0.31971,0.35972,0.090843,0.36337,0.27064,0.0036499,0.29227,0.39892,0.19264,-0.20332,-0.34066,-0.31403,-0.34445,0.079488,0.082326,-0.18939,-0.39527,0.0018926,0.16208,0.22184,0.33877,-5.0783,0.43096
-0.027179,-0.3189,-0.3554,-0.69917,0.395,0.42245,0.55912,0.24522,0.0036499,0.27469,0.44813,0.42109,-0.1733,-0.44489,-0.37365,-0.24968,0.059751,0.32958,-0.086652,-0.12856,-0.086787,0.31133,0.055966,0.18574,-4.4282,0.33471
-0.030616,-0.079082,-0.33066,-0.30078,0.43326,0.26712,0.21264,0.36351,0.0035148,0.27888,0.46287,0.20007,-0.26036,-0.22292,-0.25982,-0.23333,0.041501,0.012707,-0.17114,-0.25523,0.087463,-0.039744,0.17047,0.16884,-0.26209,0.38095
-0.0072329,-0.25739,-0.19345,-0.20426,0.2386,0.094898,0.3481,0.15668,0.0035148,0.2659,0.48882,0.21075,-0.36432,-0.43326,-0.28388,-0.26104,-0.089356,-0.031633,-0.099765,0.074621,-0.051505,0.41596,0.046773,-0.026901,-1.8448,0.5871
-0.0055991,-0.16276,-0.16249,-0.35148,-0.0093276,0.15478,0.16357,0.14681,0.0036499,0.2098,0.47301,0.32768,-0.1683,-0.44299,-0.39149,-0.15262,-0.025414,-0.17979,0.15925,0.16641,0.13694,0.40312,-0.088545,-0.17939,2.9102,0.55871
-0.011607,0.12139,-0.37919,-0.21332,0.21021,-0.067456,0.24914,0.29565,0.0033796,0.30294,0.31024,-0.086112,-0.3508,-0.037581,-0.19845,-0.15154,-0.082326,-0.21697,0.37932,0.29713,0.12423,-0.027307,-0.3558,-0.23143,-2.5936,0.40339
-0.0090709,0.0022981,-0.31754,-0.63441,-0.031092,0.15533,0.29145,0.33471,0.0033796,0.04772,0.0,0.32133,0.050153,-0.2874,0.052992,-0.098143,-0.15276,-0.07408,0.45435,0.69038,-0.019737,0.15397,-0.29389,-0.53695,-6.6338,0.1072
-0.018261,-0.11666,-0.39798,-0.25604,0.25482,0.002974,0.40257,0.21643,0.0035148,-0.038798,-0.034336,-0.086517,0.08165,0.030687,0.038933,0.10112,0.020548,0.036364,0.43218,0.46246,0.076243,-0.1483,-0.35878,-0.4407,2.0797,-0.015952
0.0053438,-0.0031092,-0.20548,-0.43515,-0.19629,0.11923,-0.088139,0.31268,0.0032444,0.12883,0.2094,0.28267,-0.063401,0.17074,-0.076378,-0.33133,0.045962,-0.34931,0.31268,0.52302,-0.026766,-0.19872,-0.29673,-0.43286,-2.2056,-0.11247
0.00051056,0.38392,-0.3216,-0.23468,-0.11558,-0.41582,0.42948,0.10477,0.0035148,-0.22616,0.3877,0.091789,-0.010544,0.087599,-0.32768,0.063806,-0.0021629,0.16398,0.64482,0.453,-0.13005,-0.19155,-0.4772,-0.45259,4.2614,0.27361
0.01547,0.14559,-0.20521,-0.49572,-0.22995,-0.1629,0.065023,0.42894,0.0036499,-0.030011,0.18912,0.30876,0.1118,0.25509,-0.18655,-0.25428,0.239,-0.14208,0.38662,0.52181,0.0020277,-0.4776,-0.32403,-0.38662,7.6958,-0.27185
0.0076243,0.1825,-0.35715,-0.33323,-0.068267,-0.046368,0.29794,0.27307,0.0033796,-0.4626,-0.091924,0.065834,0.34864,0.57764,0.085976,-0.17412,0.32511,0.19142,0.18831,0.33661,-0.2048,-0.40095,-0.20507,-0.24711,-1.29,-0.57385
0.012849,0.27875,-0.22224,-0.46881,-0.13748,-0.156,0.32349,0.2263,0.0035148,-0.40758,0.033661,0.33552,0.41582,0.47895,-0.057723,-0.082056,0.3385,0.48423,0.42123,0.42758,-0.23333,-0.26158,-0.24401,-0.30781,-1.4942,-0.51451
0.012747,0.37162,-0.12221,-0.25225,-0.16952,-0.39217,0.06259,0.31254,0.0036499,-0.23535,0.29551,0.20021,0.20075,0.44583,-0.22467,-0.34201,0.47449,0.14775,0.34174,0.29483,-0.068132,-0.42785,-0.34877,-0.20413,7.4473,-0.5944
0.031365,0.1629,-0.075027,-0.038933,-0.21251,-0.17871,0.12802,0.057588,0.0036499,-0.38703,0.30281,0.064212,0.15938,0.42299,-0.18885,-0.11423,0.42799,0.24509,0.085706,0.046908,-0.26915,0.09963,-0.10274,-0.004461,-1.3274,-0.1026
0.014381,0.088004,0.14086,-0.18547,-0.11234,0.017168,0.042718,0.0089221,0.0035148,-0.2463,0.16344,0.38919,0.18615,0.2317,-0.11193,-0.1245,0.26793,0.17831,0.15127,0.15316,-0.23576,0.25928,-0.046503,-0.18196,4.5882,-0.20413
-0.017053,0.13018,-0.1241,0.11666,0.30254,-0.052586,0.16546,0.047449,0.0036499,-0.10652,0.0022981,-0.1879,0.053262,0.20629,0.12531,-0.089356,0.33404,0.26604,0.12761,0.20588,0.059616,-0.082597,-0.15397,-0.12194,-4.5201,-0.26171
-0.0012083,-0.44124,0.13059,-0.10287,0.090978,0.28659,-0.076378,-0.0071647,0.0033796,-0.020953,-0.1556,0.11639,0.18115,0.069754,0.1629,-0.024874,0.20615,0.16141,0.24806,0.17087,-0.23103,0.58048,-0.17533,-0.10206,-1.0177,-0.2801
-0.0090028,-0.19967,0.23508,0.40149,0.26266,0.23319,-0.022576,-0.31498,0.0035148,-0.034742,-0.15776,-0.26442,-0.029605,-0.1191,0.095439,0.27185,0.28023,0.16655,0.28753,0.079488,-0.09206,0.63103,-0.11369,-0.091113,-3.3356,0.10017
-0.010415,-0.0058129,0.36918,0.60521,0.054614,0.19209,-0.51167,-0.19574,0.0035148,0.24144,-0.074621,-0.012978,-0.19723,-0.19088,0.12194,-0.10071,-0.034336,-0.10004,-0.22941,0.087463,0.13681,0.32701,0.080434,0.011355,-5.3438,0.15086
-0.0068755,-0.28835,0.32511,0.71498,0.17209,0.090843,-0.083543,-0.59683,0.0035148,0.16952,-0.14235,-0.37067,-0.26388,-0.24955,0.069754,0.46503,-0.16235,-0.026225,0.076919,-0.12667,0.10274,0.54614,-0.022576,-0.017979,2.2771,0.31863
-0.023979,-0.44583,0.46476,0.31984,0.21237,0.56723,-0.61184,-0.30551,0.0035148,0.067321,-0.32741,-0.063942,-0.046773,-0.31349,0.23819,0.19683,-0.016492,0.05191,-0.0067591,0.035283,-0.052992,0.50883,0.038122,0.071241,2.6515,0.30835
-0.037713,-0.47409,0.20196,0.76622,0.49788,0.4434,-0.40393,-0.38716,0.0035148,0.41488,-0.42826,-0.30038,-0.036635,-0.17479,0.32322,0.1729,0.045557,-0.14803,-0.15289,-0.19872,0.079623,-0.049477,0.04042,0.17804,5.5719,-0.16344
-0.02997,-0.42407,0.26415,0.53046,0.27658,0.46462,-0.078812,-0.55506,0.0035148,0.11761,-0.36486,-0.086517,-0.13207,-0.24847,0.25279,0.42691,-0.25306,0.20859,-0.27699,-0.27942,0.027983,-0.017168,0.28916,0.20237,-0.82029,0.19223
-0.02209,-0.38541,0.45895,0.45908,0.093682,0.239,-0.59562,-0.14789,0.0033796,0.053938,0.021089,-0.11761,-0.096656,-0.066645,-0.013789,-0.0008111,-0.20237,-0.047449,-0.41434,-0.35945,0.074756,-0.27537,0.30822,0.37202,1.7393,0.23643
-0.0058714,-0.22684,0.29902,0.84706,0.16817,0.1775,-0.4119,-0.44597,0.0036499,0.30565,0.011491,-0.16871,-0.065969,0.039338,-0.096115,0.11207,0.018115,-0.22413,-0.30132,-0.51545,0.19155,-0.41866,0.19818,0.41042,7.2805,-0.091113
-0.012304,-0.04042,0.41934,0.46584,-0.011085,0.32579,-0.2778,-0.54141,0.0035148,-0.27942,-0.27685,0.22319,0.16533,-0.082462,0.25468,0.12261,-0.1514,0.2851,-0.46246,-0.48639,-0.19669,-0.39595,0.37297,0.44056,-0.47311,0.093817
-0.0049013,-0.21454,0.24428,0.42961,0.20845,0.059345,-0.27591,-0.19967,0.0033796,-0.10706,-0.058264,-0.41055,0.141,0.3558,0.17682,0.099224,0.0087869,0.034336,-0.36973,-0.37256,0.17736,-0.88018,0.3608,0.36378,-6.5283,-0.20115
-0.0078285,-0.18115,0.35823,0.24117,0.030416,0.239,-0.35567,-0.14951,0.0036499,-0.18006,-0.10788,0.26672,0.34377,0.21954,0.11315,-0.082867,-0.27064,-0.043529,-0.47355,-0.42799,0.10598,-0.51451,0.30781,0.29943,-5.6093,-0.49315
0.0035909,-0.04461,0.14492,0.70214,0.054749,0.041231,0.054073,-0.50423,0.0035148,-0.15465,0.056506,-0.14978,0.17276,0.10639,0.033525,0.12153,-0.20521,-0.0043259,-0.18655,-0.4334,0.082191,-0.33269,0.18953,0.40758,-4.081,0.13613
0.0070457,-0.075027,0.36459,0.09233,-0.034607,-0.022846,-0.47219,0.028659,0.0035148,0.054884,0.27402,0.18223,-0.034336,0.27348,-0.12775,-0.31106,-0.08841,-0.41055,-0.32728,-0.24401,0.028659,-0.46773,0.29024,0.229,1.7903,-0.032038
-0.0048162,-0.053803,0.14424,0.27104,0.079217,0.023522,0.017844,-0.21034,0.0036499,-0.39352,0.049747,-0.07043,0.18561,0.11504,0.012707,0.17249,-0.34039,-0.032309,-0.23495,-0.26942,0.25955,-0.1072,0.21007,0.15127,-1.0483,-0.002974
0.016372,-0.057588,0.13302,0.18993,-0.02609,0.13735,-0.012707,-0.16938,0.0033796,-0.12775,-0.16263,0.16857,0.28145,0.28672,0.24252,-0.12586,-0.46435,-0.25022,-0.088274,0.0094628,0.12383,0.25712,0.012707,0.091113,-0.77604,-0.3143
0.0026719,0.2828,0.18182,0.087463,-0.029064,-0.062455,-0.26645,-0.024874,0.0035148,-0.10004,0.023657,-0.02947,0.16168,0.22846,0.052316,-0.097602,-0.23589,-0.32633,0.026225,0.015546,0.20061,0.024603,0.0016222,-0.18006,-3.3322,-0.40001
0.012747,0.10017,0.10625,0.19967,-0.13343,-0.21021,0.00040555,-0.1879,0.0035148,-0.2436,0.017709,-0.11504,0.038798,0.14194,-0.018926,0.1264,-0.3992,-0.17885,0.1072,0.16235,0.23441,0.51437,-0.097061,-0.026361,-6.0484,-0.0067591
0.023979,-0.012842,0.22508,0.31971,-0.31362,-0.05191,-0.24455,-0.080434,0.0035148,-0.097737,-0.0146,0.23076,0.055831,0.25644,-0.047449,-0.1391,-0.36243,-0.38203,0.0064888,0.095034,0.11518,0.55236,-0.016222,-0.078406,6.0892,-0.11396
-0.00057863,0.2659,0.038257,0.15397,-0.026631,-0.087599,-0.22589,-0.037446,0.0035148,-0.079623,0.19642,0.014059,0.10598,0.37486,-0.21021,-0.03339,-0.15776,-0.34174,0.030146,0.19209,0.20061,0.4753,-0.040149,-0.16141,-5.2655,-0.41515
0.00071478,0.11234,-0.070565,-0.35458,-0.093817,-0.11355,0.11639,0.057182,0.0033796,-0.27172,-0.15938,0.33255,0.16628,0.26712,0.076514,-0.089897,-0.31538,-0.011491,0.20994,0.17182,0.011491,0.61238,-0.16884,-0.16614,3.7543,-0.34985
0.021767,0.091384,-0.21791,-0.011085,-0.19345,-0.097467,0.1702,0.095574,0.0035148,-0.2897,-0.04042,-0.035959,0.13735,0.32822,-0.063401,-0.010679,0.061508,0.11153,0.24063,0.1168,0.062725,0.297,-0.18142,-0.10409,5.4425,-0.28875
0.016117,0.29213,0.18939,-0.1848,-0.21616,-0.16546,-0.38852,0.2121,0.0036499,-0.27807,0.063942,0.45935,0.36959,0.57358,-0.1241,-0.30092,0.19615,-0.17452,-0.15587,0.24008,-0.27077,0.46773,0.089491,-0.05556,-2.7604,-0.8061
0.018771,0.45665,-0.092735,0.19723,-0.21683,-0.25955,0.29105,-0.26117,0.0036499,-0.44245,0.046908,-0.056371,0.2094,0.41812,-0.072188,0.08476,-0.048395,0.32876,0.3266,0.002974,0.19453,0.1875,-0.23508,-0.051099,-3.2267,-0.30065
0.025851,0.1729,0.24738,0.10734,-0.37567,-0.25063,-0.31065,0.12058,0.0035148,-0.28605,0.13735,0.11274,0.1172,0.52167,-0.065293,-0.21737,0.37459,0.10463,-0.06313,0.11126,-0.23062,-0.026225,0.022305,-0.085436,-4.1559,-0.32944
0.011964,-0.0071647,0.14397,0.16628,-0.004461,-0.20399,-0.20845,-0.050423,0.0035148,-0.27645,-0.064888,-0.034742,0.36662,0.39568,0.093817,0.091384,0.5479,0.18926,0.26523,0.16141,-0.24576,-0.05894,-0.18304,-0.039879,-2.2328,-0.52829
0.0040674,0.1514,-0.059616,-0.080975,-0.052316,0.2705,0.25387,-0.18196,0.0035148,-0.32917,-0.29889,0.08165,0.38095,0.239,0.30741,0.026766,0.20534,0.44326,0.20183,0.085976,-0.11774,-0.08503,-0.14397,-0.13234,1.2458,-0.43569
-0.0053098,0.02582,0.13045,0.013113,0.11747,-0.099765,-0.14221,-0.022981,0.0031092,-0.15478,-0.055425,-0.18574,0.1756,0.41609,0.24576,0.00054073,0.37932,0.13288,-0.020548,0.10801,-0.09625,-0.51302,-0.034472,-0.012978,-2.0695,-0.35283
0.0063649,-0.18912,0.32511,0.32444,0.060832,0.0086517,-0.16573,-0.1268,0.0033796,-0.094358,0.022981,-0.17912,0.015546,-0.077865,0.05948,0.22684,0.36553,0.22846,0.2167,0.2071,-0.20791,-0.27929,-0.14208,-0.21791,6.2254,0.10585
-0.0022635,-0.16952,0.22684,0.51721,-0.017303,0.31957,-0.20034,-0.25266,0.0035148,0.028659,-0.33836,-0.076784,0.10747,-0.14857,0.32025,0.078676,0.28551,0.11531,0.31552,-0.018385,-0.13126,-0.13424,-0.24063,-0.01852,6.8483,0.14721
